time,pressure,wind,direction,waveheight,file
2016-09-15 22:00:00,1012.2333333333332,12.9,95.66666666666669,2.4,201614_11
2016-09-15 22:30:00,1011.8333333333335,11.633333333333333,83.0,3.0,201614_11
2016-09-15 23:00:00,1011.3666666666667,9.5,76.66666666666667,2.6333333333333333,201614_11
2016-09-15 23:30:00,1011.2,9.5,80.66666666666667,2.6,201614_11
2016-09-16 00:00:00,1011.0,10.0,71.66666666666667,2.7000000000000006,201614_11
2016-09-16 00:30:00,1010.9,9.7,69.0,2.5,201614_11
2016-09-16 01:00:00,1010.5666666666666,9.633333333333333,66.0,2.5,201614_11
2016-09-16 01:30:00,1010.2666666666668,10.0,59.0,2.0,201614_11
2016-09-16 02:00:00,1010.0,9.9,47.33333333333334,2.2,201614_11
2016-09-16 02:30:00,1009.6333333333333,10.2,42.333333333333336,2.533333333333333,201614_11
2016-09-16 03:00:00,1009.0666666666666,10.266666666666667,40.66666666666666,2.1,201614_11
2016-09-16 03:30:00,1009.2999999999997,10.666666666666666,44.0,2.2,201614_11
2016-09-16 04:00:00,1009.0,10.433333333333334,42.333333333333336,2.1,201614_11
2016-09-16 04:30:00,1008.55,10.35,49.0,2.5,201614_11
2016-09-16 05:00:00,1008.7666666666668,11.066666666666668,53.33333333333334,2.4,201614_11
2016-09-16 05:30:00,1009.0,11.333333333333336,80.66666666666667,2.2,201614_11
2016-09-16 06:00:00,1009.0666666666666,11.2,55.66666666666666,2.5,201614_11
2016-09-16 06:30:00,1009.1,11.133333333333333,74.0,2.6,201614_11
2016-09-16 07:00:00,1009.2666666666668,11.166666666666664,80.0,3.0,201614_11
2016-09-16 07:30:00,1009.1,11.766666666666666,81.66666666666667,2.5,201614_11
2016-09-16 08:00:00,1008.9666666666667,12.233333333333334,103.66666666666669,2.9,201614_11
2016-09-16 08:30:00,1008.8333333333335,12.433333333333332,124.33333333333331,3.2000000000000006,201614_11
2016-09-16 09:00:00,1008.7333333333332,12.3,111.33333333333331,2.7999999999999994,201614_11
2016-09-16 09:30:00,1008.5,11.966666666666667,119.33333333333331,3.1,201614_11
2016-09-16 10:00:00,1008.4666666666667,10.966666666666667,120.0,2.7000000000000006,201614_11
2016-09-16 10:30:00,1008.5333333333333,10.566666666666668,140.33333333333334,2.7000000000000006,201614_11
2016-09-16 11:00:00,1008.3333333333335,11.433333333333332,127.66666666666669,2.7999999999999994,201614_11
2016-09-16 11:30:00,1008.2,13.4,155.33333333333334,3.0,201614_11
2016-09-16 12:00:00,1007.8,10.833333333333336,138.66666666666666,2.6,201614_11
2016-09-16 12:30:00,1007.6,9.866666666666664,126.33333333333331,2.4,201614_11
2016-09-16 13:00:00,1006.9,9.3,118.5,2.4,201614_11
2016-09-16 13:30:00,1006.9666666666667,9.733333333333334,116.33333333333331,2.4,201614_11
2016-09-16 14:00:00,1006.9,9.766666666666667,111.33333333333331,2.6,201614_11
2016-09-16 14:30:00,1006.9,10.1,114.0,2.6,201614_11
2016-09-16 15:00:00,1006.7999999999997,10.233333333333334,110.0,2.0,201614_11
2016-09-16 15:30:00,1006.7999999999997,9.633333333333336,107.33333333333331,2.4,201614_11
2016-09-16 16:00:00,1006.3666666666667,10.9,107.33333333333331,2.3,201614_11
